_label_potential_skill_phrase	Kenntnisse in der anwendungsorientierten Software im Bereich Autoren-Software, Lernraumsysteme, Social Media
_label_potential_skill_phrase	Die Zusammenarbeit und Verhandlung mit Kundenansprechpartnern auf Teamleiter-Ebene ist für Dich nicht neu
_label_potential_skill_phrase	Berufserfahrung als Kalkulator von schlüsselfertigen Gebäuden
_label_do_not_consider	Dresden,Münster
_label_potential_skill_phrase	Gibt ́s im eigenen Garten (Fachbereich) gerade nichts mehr zu tun? Keine Sorge, bei uns wird es nicht langweilig. Der sukzessive Ausbau sowie die Roll-Outs von SAP an anderen/neuen Standorten und auch die Unterstützung bzw. Durchführung von weiteren IT-Projekten sind die nächsten Pflanzen, die Sie gemeinsam mit uns setzen können.
_label_do_not_consider	Sabine BellKoblenzer Strasse 12041468 Neusssabine.bell@alunorf.de
_label_potential_skill_phrase	Ausgezeichnet abgeschlossenes Studium der Wirtschafts-/Mathematik/Statistik/Informatik oder Betriebswirtschaft oder vergleichbares Studium
_label_paragraph_separator	Softwareentwickler - Full Stack (Web / .NET / C#) (w/m/d)
_label_potential_skill_phrase	Betreuung eines bestehenden Kundennetzes sowie Auf- und Ausbau neuer Kundenkontakte mit dem Schwer­punkt Kliniken im BereichMonitoring im Premiumsegment
_label_potential_skill_phrase	Fundierte Kenntnisse in der Programmierung mit Technologien wie Java/J2EE, React, Spring Boot, Angular, HTML, CSS, JavaScript, C#, .Net
_label_potential_skill_phrase	Mehrjährige Berufserfahrung in der Finanzbuchhaltung oder im Controlling ist wünschenswert
_label_do_not_consider	Im Sinne des Artikels 6 Absatz 1b der Datenschutzgrundverordnung DSGVO handelt es sich bei der Übermittlung Ihrer Bewerbungsunterlagen um vorvertragliche Maßnahmen. Weitere Infos zum Thema Datenschutz finden Sie hier:www.wipflerplan.de/datenschutz
_label_potential_skill_phrase	Hohes Maß an Eigeninitiative, Einsatzbereitschaft, Durchsetzungsvermögen, sowie ein hohes Service-, Qualitäts- und Kostenbewusstsein
_label_potential_skill_phrase	Erfolgreich abgeschlossene Berufsausbildung oder Studium im IT Bereich
_label_potential_skill_phrase	Ausgeprägte Eigeninitiative und lösungsorientierte Denkweise
_label_potential_skill_phrase	Eine abgeschlossene Berufsausbildung im Bereich der Softwareentwicklung oder ein abgeschlossenes Studium der Informatik oder Elektrotechnik (oder vergleichbar) wird vorausgesetzt.
_label_potential_skill_phrase	Für Sie stellt der Umgang im Anforderungsmanagement (DOORS) kein Problem dar.
_label_do_not_consider	Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre Bewerbung!
_label_potential_skill_phrase	Abgeschlossene Ausbildung zum*zur Fachinformatiker*in für Systemintegration mit mehrjähriger Berufserfahrung
_label_potential_skill_phrase	Basis Deines Werdegangs bildet ein (Fach-)Hochschulstudium in (Wirtschafts-)Informatik oder einer vergleichbaren Fachrichtung oder Du verfügst über eine Ausbildung im IT-Bereich mit mehrjähriger Erfahrung in der Praxis.
_label_paragraph_separator	Leitung Betriebskoordination (m/w/d), Operative Steuerung und Prozessmanagement, Anwenderqualifizierung und Einführung in den IT-Betrieb
_label_do_not_consider	Berlin, Schwerin
_label_do_not_consider	unsere wertschätzende, kollegiale und familienfreundliche Unternehmenskultur we@hengeler
_label_potential_skill_phrase	Deine Aufgaben bei uns
_label_potential_skill_phrase	Sie unterstützen bei der Testkonzeption und leiten Testfälle aus Anforderungen ab
_label_potential_skill_phrase	Sie kennen die Strukturen der Marine und sind dort gut vernetzt. Kenntnisse von Einsatzgrundsätzen und Verfahren ist von Vorteil
_label_do_not_consider	www.tga-steldinger.de
_label_job_title	IT System- und Netzwerkadministrator m/w Microsoft Citrix VMware (m/w/d)
_label_potential_skill_phrase	Freude an der Entwicklung moderner Anwendungen mit State of the Art-Frameworks in der Cloud
_label_do_not_consider	Ein freundliches und professionelles Arbeitsklima
_label_potential_skill_phrase	Sie betreuen unsere RPA Lösungen über den gesamten Lebenszyklus hinweg (Design, Implementierung, Test, Wartung, Erweiterung) und bringen die Automatisierung bei der ADS auf das nächste Level
_label_potential_skill_phrase	Programmierung von Mikrocontrollern und DSPs in C/C++
_label_potential_skill_phrase	Teamfähigkeit, Flexibilität und selbstständige Arbeitsweise
_label_potential_skill_phrase	Ziel- und ergebnisorientiertes Arbeiten
_label_potential_skill_phrase	Du interessierst dich für den (Online-)Handel und möchtest die Zukunft im Omnichannel bei MediaMarktSaturn mitgestalten
_label_potential_skill_phrase	Durch den engen Austausch mit unseren Niederlassungen verstehen Sie die Anforderungen unserer Kundenunternehmen und entwickeln Anforderungs- und Qualifikationsprofile als Basis Ihrer Sourcing-Projekte.
_label_potential_skill_phrase	Erfolgreich abgeschlossene IT-Ausbildung, z. B. zum Fachinformatiker* Systemintegration
_label_potential_skill_phrase	Projektcontrolling und Projektmonitoring über alle Tätigkeitsfelder hinweg meistern Sie ebenso souverän wie die technisch-wirtschaftliche Beratung unserer Kunden
_label_do_not_consider	FUJITSU – hier steht der Mensch im Mittelpunkt!
_label_do_not_consider	Informatiker / Wirtschaftsinformatiker (m/w/d) als Digitalisierungsexperte im Qualitätsmanagement - befristet bis 30.11.2022
_label_potential_skill_phrase	Technische ExpertiseMindestens 5 Jahre BerufserfahrungTiefgreifende Kenntnisse über verschiedene Programmiersprachen, z.B. auch Python und PHPErfahrungen mit der Planung neuer, skalierbarer ProdukteGutes Verständnis bzgl. Integrierbarkeit von Anwendungen und Services zu einer umfassenden PlattformTiefgehendes Wissen über Softwarearchitekturen und typische Entwicklungsmuster („Design Patterns“)Erfahrungen im Bereich Datenbankarchitektur und Prinzipien der Datenhaltung, sowie praktische Erfahrung mit z.B. MySQL oder PostgreSQL
_label_paragraph_separator	Dualer Student - Bachelor of Science (B. Sc.) im Studiengang Wirtschaftsinformatik - Application Management (m/w/d) - Studienprofil Industrie und Logistik
_label_paragraph_separator	Wo der Mensch im Mittelpunkt steht
_label_job_title	Fachinformatiker Applikationsanalyse / Application Analyst (m/w/d)
_label_do_not_consider	Benningen
_label_do_not_consider	Coachings sowie andere Unterstützungsangebote
_label_potential_skill_phrase	Erstellung projektrelevanter Dokumentationen
_label_potential_skill_phrase	Technisches oder naturwissenschaftliches Studium
_label_potential_skill_phrase	Das Ziel der digitalen Bürgerschaft treiben Sie mit Ideen voran und geben Impulse für eine ganzheitliche IT-Strategie und -Anwendungsarchitektur.
_label_potential_skill_phrase	Mehrjährige Berufserfahrung in der Projektleitung und im Service-Management in einem vergleichbaren Unternehmensumfeld
_label_potential_skill_phrase	Sehr gute Kenntnisse im Hardware-Design sowie Programmiererfahrung in C/C++
_label_potential_skill_phrase	Agile oder klassische Projektplanung, -Steuerung und Statusberichte
_label_potential_skill_phrase	Einsatz im Second-Level-Support und wechselnder Rufbereitschaft (am Samstag)
_label_potential_skill_phrase	Systematische wissenschaftliche Recherchen und Untersuchungen von AVT- Verfahren sowie deren Dokumentation in Form von Berichten oder Veröffentlichungen
_label_potential_skill_phrase	Einspielen von Images für das booten im Netzwerk
_label_paragraph_separator	Bei Paulmann heißt es: „Realisiere deine Licht-Ideen“ und das in rund 40 Ländern Europas. Werde auch du Teil der Paulmann-Mannschaft und profitiere von einem zukunftssicheren und verantwortungsvollen Arbeitsplatz innerhalb einer auf Vertrauen und Wertschätzung basierenden Unternehmenskultur.
_label_potential_skill_phrase	Du kümmerst Dich um Deployment und Betrieb von Microservices auf OpenShift und etablierst das Monitoring (mit Prometheus, Grafana, ELK)
_label_do_not_consider	zusätzlich 5 Tage Forschungswoche pro Jahr
_label_potential_skill_phrase	Erfolgreich abgeschlossenes technisches oder wirtschaftswissenschaftliches Studium
_label_potential_skill_phrase	Du bist Ansprechpartner für die Kolleg*innen aus dem Support, wenn es um Fehleranalysen geht und setzt in Abstimmung mit den Kollegen branchenspezifische Features um.
_label_potential_skill_phrase	Koordination und Monitoring der Umsetzung mit internen und externen Entwicklern
_label_job_title	IT System Engineer | IT Systemadministrator (w/m/d)
_label_potential_skill_phrase	Hohe IT-Affinität und idealerweise erste Java Kenntnisse
_label_potential_skill_phrase	Sie sind zentraler An­sprech­partner und Be­rater für Management und Produkt-Entwickler­teams
_label_do_not_consider	Für uns selbstverständlich - Unbefristete Festanstellung mitflexiblen Arbeitszeiten, Home Office Möglichkeiten, 30 Tagen Urlaubim Jahr sowie Sonderurlaubstage.
_label_do_not_consider	Ihre Fragen beantwortet gerne: Frau Claudia Goldschmidt.
_label_paragraph_separator	Die APEX Energy mit ihrem Hauptsitz in Rostock-Laage ist der richtige Ansprechpartner für alle Fragen rund um die Nutzung von Wasserstoff. Als Teil der APEX Group konzentrieren sich unsere Teams auf die Projektierung, Planung und Errichtung samt Betrieb von maßgeschneiderten Wasserstoff-Energielösungen. Mit dem eigenen APEXIS Wasserstoffspeicher kann Energie jederzeit verfügbar gemacht werden. In enger Abstimmung mit Universitäten und Hochschulen forscht APEX an der Erhöhung von Wirkungsgrad und Systemeffizienz. Mit dem Schwerpunkt auf gewerblichen Wasserstoffanlagen liefert die APEX Energy ihren Beitrag zur emissionsfreien Energieversorgung der Zukunft.
_label_potential_skill_phrase	Java, Spring Boot, Microservices
_label_do_not_consider	Annika SchröderRecruiting Partnerin - People CultureTel.+49 151 580 455 44
_label_potential_skill_phrase	Personality:You convince with your ideas and are a positive team player with cross cultural competence.
_label_do_not_consider	Sei Teil großer und anspruchsvoller IT-Projekte auf Basis von State-of-the Art Technologien und lerne, wie professionelle IT-Lösungen designed und realisiert werden.
_label_do_not_consider	Data Scientist (m/f/d)Location: HanauPermanentFull-time
_label_do_not_consider	Attraktive Jubiläumsprämien runden unsere Benefits ab
_label_potential_skill_phrase	Strategischer Aufbau und Umsetzung eines Support-Konzeptes für digitale Services, Produkte und Lösungen für individuelle Kundenprojekte
_label_potential_skill_phrase	Analytische, strukturierteundlösungsorientierte Arbeitsweise
_label_potential_skill_phrase	Betriebsführung unter Berücksichtigung der Kriterien der kritischen Infrastruktur und des Business Continuity Managements
_label_potential_skill_phrase	Leidenschaft für Webprogrammierung (HTML5, CSS, Javascript) und/oder die Programmierung von Back-End-Systemen mit Datenbankanbindung (SQL)
_label_do_not_consider	WILLKOMMEN bei KARL MAYER
_label_potential_skill_phrase	Konfliktfähigkeit/ Kritikfähigkeit
_label_do_not_consider	Unser Anspruch ist es, Versicherungen einfach zu machen, indem unsere Leidenschaft zum Beruf wird, Kundenbedürfnisse zu verstehen und digital zu lösen. Aus diesem Grund arbeiten wir in der HDI Systeme AG daran, digitale Lösungen zu entwickeln, die sich am Markt und an aktuellen Technologien orientieren – das ist Teil unserer DNA. Gemeinsam verfolgen wir so konzernübergreifend unsere Ziele – Kundenzufriedenheit ist dabei unsere Motivation.
_label_potential_skill_phrase	Technische Angebotspräsentation bei Kunden vor Ort
_label_paragraph_separator	Architect / Consultant / Developer (m/w/d) SAP Data Management & Analytics
_label_potential_skill_phrase	Know-how: Du stellst dein Applikations-Know-how zur Verfügung und hältst dein Wissen auf dem neusten Stand
_label_paragraph_separator	Beiler François Fritsch
_label_potential_skill_phrase	Erfahrungen im Automobilumfeld
_label_do_not_consider	Mitarbeiter (m/w/d) für Application Services
_label_do_not_consider	Du suchst spannende und abwechslungsreiche Aufgaben, bei denen du deine Fähigkeiten einbringen, etwas verändern und dazu lernen kannst? Dann komm zu uns, denn wir suchen Talente mit frischen Ideen, Kreativität und Kompetenz, um gemeinsam neue Wege zu gehen.
_label_potential_skill_phrase	Du besitzt sehr gute, fundierte praktische Erfahrung in der C++ Programmierung und kennst ebenfalls CUDA, Python und Matlab
_label_potential_skill_phrase	Ausgeprägtes Servicedenken und Teamfähigkeit
_label_do_not_consider	Unterstützung bei der Entwicklung einer modularen und skalierbaren Systemarchitektur für die Cloud
_label_potential_skill_phrase	Sehr gute kommunikative Fähigkeiten sowie Spaß am stetigen Austausch im Team und mit den Kunden
_label_potential_skill_phrase	Weiterentwicklung von Kundenumgebungen
_label_do_not_consider	IT-Systemadministrator (m/w/d) Microsoft Windows, SCCM, CitrixDGK-FFMX-0280
_label_potential_skill_phrase	Ausgeprägtes Kostenbewusstsein, flexible, eigenverantwortliche und selbstständige Arbeitsweise zeichnen Sie aus
_label_do_not_consider	Führende EDV Ausstattung
_label_do_not_consider	Wir setzen unsere brillanten Digital Engineers in den Mittelpunkt. Jeder einzelne unserer über 40 Agile Consultants, DevOps Engineers, UI Designer, Java Developer, Cloud Architekten, Test Automatisierer, IoT Experten, Ethical Hacker, Penetration Tester und Data Scientisten ist für uns der wichtigste und wertvollste Mitarbeiter.
_label_potential_skill_phrase	Du liebst das Coden und stellst eine hohe Qualität z. B. durch Code-Reviews sicher
_label_job_title	Informatikerin/Informatiker - Telekommunikation (w/m/d)
_label_do_not_consider	Innovatives Umfeld mit beruflichen und persönlichen Entwicklungsmöglichkeiten
_label_potential_skill_phrase	Sie haben bereits vergleichbare (Teil-)Projekte zur Implementierung von HR-IT Systemen (idealerweise Workday) verantwortet und vorzugsweise in agilen Projekt-Settings zum Erfolg gebracht
_label_do_not_consider	Deshalb wirst du dich bei uns wohlfühlen
_label_potential_skill_phrase	Konzeption von Fach- oder IT-Architekturen für Software- und IT-Systeme für unsere Kunden. Als IT Architekt sind Sie dabei der primäre Ansprechpartner für den Kunden und das Team
_label_potential_skill_phrase	Vorbereitung und Durch­führung von fachlichen und technischen Tests
